date,mem_util_percent,net_in,net_out,disk_io_percent,OT
123690,85,34.43,24.35,4,37
123730,84,34.43,24.35,5,39
123960,85,34.44,24.35,3,32
124010,86,34.44,24.35,3,35
124050,87,34.44,24.35,2,39
124060,87,34.44,24.35,2,34
124190,83,34.45,24.36,4,28
124530,84,34.45,24.36,3,41
124590,86,34.45,24.36,5,39
124650,85,34.46,24.36,6,35
124720,83,34.46,24.36,3,36
124840,84,34.46,24.37,2,32
125040,87,34.47,24.37,6,37
125080,83,34.47,24.37,6,24
125260,85,34.47,24.38,10,38
125400,83,34.48,24.38,7,24
125620,83,34.49,24.38,1,28
125730,83,34.49,24.39,3,24
125930,83,34.49,24.39,2,27
126120,86,34.5,24.4,3,34
126270,87,34.51,24.4,4,36
126300,87,34.51,24.4,4,35
126580,88,34.51,24.41,3,38
126590,87,34.51,24.41,3,36
126600,87,34.51,24.41,4,39
126750,89,34.52,24.41,3,39
126860,88,34.52,24.41,4,39
127100,85,34.53,24.42,4,46
127220,85,34.53,24.42,4,43
127260,85,34.53,24.42,2,43
127270,85,34.53,24.42,2,44
127310,85,34.53,24.42,2,42
127340,85,34.53,24.42,4,36
127610,89,34.54,24.43,5,38
127620,90,34.54,24.43,5,38
127640,90,34.54,24.43,5,48
127920,86,34.54,24.44,5,30
127950,87,34.54,24.44,5,37
128000,86,34.55,24.44,3,29
128080,87,34.55,24.44,3,37
128160,86,34.55,24.44,4,27
128270,86,34.55,24.44,3,34
128280,86,34.55,24.44,6,38
128300,86,34.55,24.45,6,32
128530,87,34.56,24.45,6,39
128580,88,34.56,24.45,6,35
128600,88,34.56,24.45,6,37
128680,89,34.56,24.45,4,38
128690,90,34.56,24.45,4,42
128900,88,34.57,24.46,5,43
128990,87,34.57,24.46,8,33
129160,88,34.57,24.46,8,37
129190,86,34.57,24.46,11,28
129200,85,34.57,24.46,11,24
129210,85,34.57,24.46,11,25
129480,87,34.58,24.47,4,47
129570,88,34.58,24.47,3,36
129700,87,34.59,24.48,4,40
129930,92,34.59,24.48,5,39
130040,90,34.59,24.48,3,30
130100,89,34.59,24.48,4,32
130470,88,34.6,24.49,4,30
130580,88,34.6,24.49,4,29
130670,89,34.6,24.49,3,33
130690,89,34.61,24.49,2,30
130730,89,34.61,24.49,2,28
130750,90,34.61,24.5,4,33
130930,88,34.61,24.5,5,36
131230,89,34.62,24.5,3,30
131280,89,34.62,24.5,6,29
131300,89,34.62,24.5,6,26
131580,89,34.62,24.51,7,31
131760,90,34.63,24.51,6,34
131770,91,34.63,24.51,6,35
131860,91,34.63,24.52,3,33
131990,91,34.63,24.52,6,33
132010,91,34.63,24.52,4,37
132050,91,34.63,24.52,4,35
132240,90,34.64,24.52,5,29
132250,90,34.64,24.52,5,29
132380,92,34.64,24.53,25,39
132440,87,34.64,24.53,29,30
132450,88,34.64,24.53,29,32
132480,89,34.64,24.53,6,35
132660,89,34.64,24.53,6,44
132680,88,34.64,24.53,6,28
132700,87,34.65,24.53,6,28
132780,84,34.65,24.53,3,19
132810,85,34.65,24.53,3,21
132820,85,34.65,24.53,3,23
132890,86,34.65,24.53,2,23
132910,86,34.65,24.54,2,22
132980,85,34.65,24.54,3,24
133000,86,34.65,24.54,3,23
133110,86,34.65,24.54,4,25
133400,84,34.66,24.54,4,39
133450,86,34.66,24.54,7,49
133490,86,34.66,24.55,7,31
133620,87,34.66,24.55,5,23
133780,88,34.67,24.55,4,27
133860,88,34.67,24.55,5,26
133890,89,34.67,24.55,5,26
134060,88,34.67,24.55,7,24
134070,88,34.67,24.56,7,22
134130,88,34.67,24.56,5,36
134180,88,34.67,24.56,2,27
134220,88,34.68,24.56,4,20
134470,92,34.68,24.56,2,33
134510,91,34.68,24.56,2,35
134590,88,34.68,24.56,5,27
134630,88,34.68,24.56,5,24
134640,88,34.68,24.56,3,23
134830,88,34.69,24.57,3,26
134840,88,34.69,24.57,3,25
135010,87,34.69,24.57,3,27
135020,86,34.69,24.57,3,22
135360,86,34.7,24.58,4,21
135370,86,34.7,24.58,4,24
135390,86,34.7,24.58,4,21
135440,88,34.7,24.58,4,31
135450,88,34.7,24.58,4,29
135530,87,34.7,24.58,7,22
135610,87,34.7,24.58,1,23
135650,87,34.7,24.58,1,21
135670,87,34.7,24.58,2,23
135720,86,34.7,24.58,3,23
135800,86,34.71,24.58,2,21
135810,86,34.71,24.58,2,21
135820,86,34.71,24.58,2,22
135960,87,34.71,24.59,10,22
136070,87,34.71,24.59,9,22
136090,88,34.71,24.59,2,25
136120,87,34.71,24.59,2,21
136200,87,34.71,24.59,14,23
136240,87,34.71,24.59,14,29
136390,88,34.72,24.59,3,23
136400,87,34.72,24.59,3,23
136410,87,34.72,24.59,3,20
136500,87,34.72,24.59,3,26
136550,88,34.72,24.6,3,21
136650,89,34.72,24.6,3,30
136680,90,34.72,24.6,7,24
136690,90,34.72,24.6,7,24
136810,90,34.72,24.6,3,28
136830,91,34.72,24.6,3,27
136900,91,34.73,24.6,2,29
137020,91,34.73,24.6,4,45
137070,91,34.73,24.6,6,41
137090,90,34.73,24.6,6,33
137120,89,34.73,24.6,11,32
137740,86,34.75,24.62,5,33
137820,85,34.75,24.62,3,30
137870,85,34.75,24.62,3,30
137940,85,34.75,24.62,4,30
137970,85,34.75,24.62,4,26
138020,84,34.75,24.62,5,26
138240,82,34.76,24.62,5,22
138300,81,34.76,24.63,4,22
138410,82,34.76,24.63,2,26
138590,83,34.76,24.63,3,30
138720,82,34.76,24.63,4,31
138740,82,34.76,24.63,4,25
139020,80,34.77,24.64,1,30
139230,83,34.77,24.64,2,27
139280,83,34.77,24.64,8,32
139390,81,34.78,24.64,2,18
139400,81,34.78,24.64,2,16
139420,81,34.78,24.64,2,17
139530,82,34.78,24.64,8,30
139750,83,34.78,24.65,4,26
140130,82,34.79,24.65,6,22
140150,83,34.79,24.65,6,23
140170,82,34.79,24.65,4,28
140180,82,34.79,24.65,4,37
140290,82,34.79,24.66,3,22
140310,82,34.79,24.66,3,25
140360,81,34.79,24.66,2,18
140490,80,34.79,24.66,4,35
140650,81,34.8,24.66,2,36
140680,81,34.8,24.66,2,38
140690,81,34.8,24.66,2,37
140720,81,34.8,24.66,2,37
140820,82,34.8,24.66,3,38
161120,93,35.16,24.96,4,31
161250,92,35.16,24.96,6,27
161320,92,35.16,24.96,6,30
161330,93,35.16,24.96,6,28
161620,91,35.17,24.97,6,34
161630,91,35.17,24.97,6,32
161700,91,35.17,24.97,3,34
161710,90,35.17,24.97,3,34
161720,91,35.17,24.97,3,32
161980,91,35.18,24.97,1,32
162110,90,35.18,24.97,8,39
162340,88,35.18,24.98,3,36
162420,89,35.19,24.98,4,34
162450,89,35.19,24.98,4,36
162460,89,35.19,24.98,4,33
162540,89,35.19,24.98,10,35
162660,89,35.19,24.98,10,38
162690,88,35.19,24.99,10,37
162740,89,35.19,24.99,9,35
162800,89,35.19,24.99,5,29
162990,90,35.2,24.99,14,49
163030,91,35.2,24.99,9,39
163080,90,35.2,24.99,6,39
163130,92,35.2,24.99,6,55
163500,89,35.21,25,5,33
163550,89,35.21,25,5,28
163600,89,35.21,25,7,26
163620,90,35.21,25,5,29
163660,90,35.21,25,5,28
163670,90,35.21,25,5,26
163760,89,35.22,25,6,26
163870,90,35.22,25.01,11,36
163880,90,35.22,25.01,11,33
164430,86,35.23,25.01,8,27
164540,87,35.23,25.01,9,23
164640,87,35.23,25.01,6,36
164680,87,35.23,25.01,6,25
164740,87,35.23,25.01,3,24
164760,87,35.23,25.01,3,22
164940,88,35.23,25.02,3,20
165170,88,35.23,25.02,2,18
165450,86,35.24,25.02,3,18
165460,86,35.24,25.02,3,18
165470,86,35.24,25.02,3,19
165480,86,35.24,25.02,2,21
165520,87,35.24,25.02,2,30
165560,87,35.24,25.02,2,31
165730,89,35.24,25.02,4,32
165740,89,35.24,25.02,4,35
165860,89,35.24,25.02,2,31
165870,89,35.24,25.02,2,25
165880,88,35.24,25.02,2,25
165900,87,35.24,25.02,4,23
165940,88,35.24,25.02,4,22
166020,89,35.24,25.02,6,28
166120,88,35.25,25.02,4,23
166150,89,35.25,25.02,2,22
166160,89,35.25,25.02,2,23
166180,89,35.25,25.02,2,22
166480,87,35.25,25.02,2,18
166590,88,35.25,25.02,2,19
166600,88,35.25,25.02,2,19
166710,89,35.25,25.03,2,23
166830,89,35.25,25.03,2,28
166980,89,35.25,25.03,2,23
167230,88,35.25,25.03,4,20
167400,88,35.25,25.03,4,21
167430,88,35.25,25.03,4,22
167520,89,35.26,25.03,3,20
167530,88,35.26,25.03,3,21
167900,89,35.26,25.03,3,22
167960,91,35.26,25.03,2,26
167970,90,35.26,25.03,2,24
168130,94,35.26,25.03,7,48
168190,92,35.26,25.04,5,29
168240,91,35.26,25.04,2,24
168390,89,35.27,25.04,2,21
168400,89,35.27,25.04,2,26
168420,90,35.27,25.04,2,24
168510,90,35.27,25.04,3,23
168560,91,35.27,25.04,3,26
168570,91,35.27,25.04,3,26
168750,91,35.27,25.04,2,26
168800,91,35.27,25.04,2,23
168920,89,35.27,25.04,2,19
169050,89,35.27,25.04,2,19
169130,88,35.27,25.04,2,18
169150,89,35.27,25.04,2,20
169240,89,35.27,25.04,1,21
169270,88,35.27,25.04,4,23
169360,90,35.27,25.04,5,34
169370,91,35.27,25.04,5,32
169510,92,35.28,25.04,7,37
169530,91,35.28,25.04,7,33
169610,92,35.28,25.04,4,30
169680,92,35.28,25.05,5,33
169750,90,35.28,25.05,14,24
169780,90,35.28,25.05,14,19
169810,91,35.28,25.05,4,26
169920,91,35.28,25.05,2,22
169930,90,35.28,25.05,2,22
170060,92,35.28,25.05,2,26
170380,90,35.29,25.05,7,30
170470,90,35.29,25.05,10,41
170530,91,35.29,25.05,7,34
170550,91,35.29,25.05,7,35
170570,91,35.29,25.05,7,23
170650,91,35.29,25.05,4,35
170680,90,35.29,25.05,4,28
170700,91,35.29,25.05,6,27
170970,90,35.29,25.05,3,21
171160,92,35.3,25.06,8,26
171240,91,35.3,25.06,2,24
171260,91,35.3,25.06,2,23
171280,90,35.3,25.06,2,22
171300,91,35.3,25.06,2,24
171470,90,35.3,25.06,2,28
171700,90,35.3,25.06,2,22
171870,90,35.3,25.06,2,18
171980,91,35.3,25.06,2,24
171990,91,35.3,25.06,2,24
172010,92,35.3,25.06,2,25
172060,91,35.3,25.06,4,19
172090,91,35.3,25.06,4,21
172180,92,35.3,25.06,1,20
172240,92,35.3,25.06,1,24
172310,91,35.31,25.06,2,28
172320,91,35.31,25.06,2,27
172580,92,35.31,25.06,2,18
172620,93,35.31,25.06,1,20
172700,92,35.31,25.06,1,17
172810,92,35.31,25.07,2,23
172930,94,35.31,25.07,4,38
172960,93,35.31,25.07,4,33
173010,94,35.31,25.07,4,34
173250,94,35.31,25.07,4,43
173420,92,35.32,25.07,5,38
173590,90,35.32,25.07,10,34
173610,91,35.32,25.07,10,32
173620,90,35.32,25.07,10,34
173790,91,35.33,25.08,7,39
173800,91,35.33,25.08,7,37
173930,92,35.33,25.08,3,37
174010,93,35.33,25.08,4,39
174060,93,35.33,25.08,2,38
174110,94,35.33,25.08,2,38
174210,93,35.33,25.08,3,30
174280,92,35.33,25.08,3,32
174300,94,35.34,25.08,4,38
174370,93,35.34,25.08,2,31
174520,94,35.34,25.08,5,39
174540,95,35.34,25.08,5,36
174740,89,35.34,25.09,3,27
175080,87,35.34,25.09,8,37
175120,87,35.34,25.09,8,26
175220,86,35.34,25.09,2,25
175260,86,35.35,25.09,2,21
175270,86,35.35,25.09,2,23
175300,86,35.35,25.09,2,25
175330,87,35.35,25.09,2,35
175340,87,35.35,25.09,2,35
175450,88,35.35,25.09,2,33
175490,89,35.35,25.09,2,24
175510,89,35.35,25.09,2,30
175560,90,35.35,25.09,2,30
175680,88,35.35,25.09,2,28
175700,88,35.35,25.09,2,27
175930,86,35.35,25.09,2,25
176040,86,35.35,25.09,2,24
176080,86,35.35,25.09,2,45
176170,86,35.35,25.1,3,31
176310,85,35.36,25.1,4,30
176420,89,35.36,25.1,4,30
176520,93,35.36,25.1,8,37
176540,94,35.36,25.1,8,39
176640,94,35.36,25.1,4,33
176700,93,35.36,25.1,4,38
176860,88,35.36,25.1,6,29
176940,87,35.37,25.1,4,28
176980,88,35.37,25.1,4,29
177000,86,35.37,25.1,3,27
177040,87,35.37,25.1,3,29
177180,86,35.37,25.1,2,26
177390,87,35.37,25.11,8,39
177430,86,35.37,25.11,5,33
177450,87,35.37,25.11,5,33
178140,89,35.38,25.12,4,29
178180,90,35.38,25.12,4,36
178280,89,35.39,25.12,4,31
178370,91,35.39,25.12,3,33
178410,93,35.39,25.12,4,40
178510,92,35.39,25.12,3,33
178620,90,35.39,25.12,1,28
178720,92,35.39,25.12,4,43
178820,93,35.39,25.12,4,35
178870,93,35.4,25.12,9,32
178950,93,35.4,25.12,3,31
178980,93,35.4,25.12,3,31
179000,90,35.4,25.12,3,32
179040,91,35.4,25.12,3,28
179220,90,35.4,25.13,3,26
179490,89,35.4,25.13,7,29
179500,89,35.4,25.13,7,33
179520,88,35.4,25.13,6,32
179820,86,35.41,25.13,6,25
179880,86,35.41,25.13,6,25
180420,89,35.41,25.14,4,38
180600,94,35.42,25.14,5,42
180620,94,35.42,25.14,5,44
180630,94,35.42,25.14,5,42
180710,94,35.42,25.14,7,37
180790,94,35.42,25.14,3,46
180820,92,35.42,25.14,3,36
180890,87,35.42,25.14,4,30
180950,85,35.42,25.14,6,29
180990,83,35.42,25.14,9,31
181000,83,35.43,25.14,9,29
181020,83,35.43,25.14,13,24
181090,84,35.43,25.14,8,29
181160,83,35.43,25.14,5,24
181170,83,35.43,25.14,5,23
181250,83,35.43,25.14,7,23
181270,83,35.43,25.14,6,34
181410,85,35.43,25.15,7,32
181510,86,35.43,25.15,6,41
181550,88,35.43,25.15,6,46
181760,84,35.44,25.15,1,46
181780,86,35.44,25.15,1,48
181830,87,35.44,25.15,4,41
181880,85,35.44,25.15,7,43
181890,85,35.44,25.15,7,37
182050,86,35.44,25.15,7,38
182060,86,35.44,25.15,7,33
182070,87,35.44,25.15,7,42
182170,87,35.44,25.16,3,34
182210,86,35.44,25.16,3,57
182280,87,35.45,25.16,6,35
182680,87,35.45,25.16,4,24
182700,87,35.45,25.16,2,28
182770,88,35.45,25.16,5,50
182840,86,35.45,25.16,2,29
182980,85,35.45,25.16,3,31
182990,85,35.46,25.16,3,26
183090,86,35.46,25.16,3,32
183320,85,35.46,25.16,2,25
183410,86,35.46,25.17,3,34
183510,85,35.46,25.17,3,32
183620,89,35.46,25.17,3,42
183640,88,35.46,25.17,3,42
183680,88,35.46,25.17,17,37
183740,89,35.47,25.17,8,40
183760,89,35.47,25.17,8,38
183820,89,35.47,25.17,6,35
183850,89,35.47,25.17,5,43
183890,89,35.47,25.17,5,42
183910,89,35.47,25.17,7,46
183920,90,35.47,25.17,7,41
183930,89,35.47,25.17,7,41
184300,91,35.48,25.18,8,35
184330,90,35.48,25.18,9,33
184400,91,35.48,25.18,9,40
184440,90,35.48,25.18,12,29
184450,90,35.48,25.18,12,29
184500,90,35.48,25.18,10,38
184550,91,35.48,25.18,10,30
184640,89,35.49,25.18,7,25
184720,86,35.49,25.18,3,24
184730,86,35.49,25.18,3,25
184790,86,35.49,25.18,2,23
184970,83,35.49,25.18,4,19
185010,83,35.49,25.18,4,19
185220,85,35.49,25.18,2,22
185280,86,35.49,25.18,2,33
185290,85,35.49,25.18,2,35
185560,88,35.5,25.18,3,25
185570,87,35.5,25.18,3,25
185700,89,35.5,25.19,3,31
185970,87,35.5,25.19,6,30
186340,86,35.51,25.19,4,22
186430,84,35.51,25.19,3,19
186470,85,35.51,25.19,3,23
186490,87,35.51,25.19,1,27
186500,87,35.51,25.19,1,28
186520,88,35.51,25.19,1,31
186740,86,35.51,25.19,4,22
186910,87,35.52,25.2,2,32
186940,89,35.52,25.2,2,39
187040,92,35.52,25.2,2,28
187150,93,35.52,25.2,5,35
187190,91,35.52,25.2,5,31
187220,91,35.52,25.2,3,26
187230,91,35.52,25.2,3,28
187400,88,35.53,25.2,3,28
187510,87,35.53,25.2,4,28
187620,87,35.53,25.2,2,31
187670,88,35.53,25.2,2,26
187890,89,35.54,25.21,7,35
187910,90,35.54,25.21,7,35
187950,92,35.54,25.21,2,43
187960,91,35.54,25.21,2,40
188020,92,35.54,25.21,4,35
188100,90,35.54,25.21,10,33
188480,92,35.55,25.22,10,36
188670,94,35.55,25.22,6,36
188680,92,35.55,25.22,6,32
188700,89,35.55,25.22,4,37
188950,90,35.56,25.22,4,31
189050,87,35.57,25.22,8,47
189090,87,35.57,25.22,8,34
189100,87,35.57,25.22,8,35
189110,87,35.57,25.22,8,33
189270,88,35.57,25.23,6,38
189280,88,35.57,25.23,6,37
189370,90,35.57,25.23,5,54
189400,89,35.58,25.23,5,53
189440,89,35.58,25.23,10,37
189450,89,35.58,25.23,10,37
189510,89,35.58,25.23,10,37
189570,92,35.58,25.23,3,41
189580,91,35.58,25.23,3,36
189610,90,35.58,25.23,3,41
189620,90,35.58,25.23,3,38
189630,90,35.58,25.23,3,38
189690,90,35.58,25.23,6,42
189870,91,35.58,25.23,7,34
189950,91,35.59,25.23,3,30
190010,92,35.59,25.24,3,32
190050,92,35.59,25.24,5,31
190310,91,35.59,25.24,3,32
190530,87,35.59,25.24,3,22
190560,88,35.59,25.24,5,23
190650,89,35.6,25.24,3,26
190790,88,35.6,25.24,9,29
190810,88,35.6,25.24,3,30
190840,90,35.6,25.24,3,33
190890,90,35.6,25.24,5,35
191000,94,35.6,25.24,7,55
191070,91,35.6,25.25,7,48
191100,89,35.6,25.25,7,39
191240,90,35.61,25.25,7,40
191520,89,35.61,25.25,8,36
191550,89,35.61,25.25,8,35
191630,91,35.62,25.25,6,47
191670,91,35.62,25.25,9,46
191690,91,35.62,25.25,9,45
191800,88,35.62,25.25,12,32
191950,90,35.62,25.26,7,28
191960,89,35.62,25.26,7,30
192030,88,35.62,25.26,8,35
192090,89,35.63,25.26,9,40
192140,87,35.63,25.26,8,27
192300,91,35.63,25.26,2,34
192340,91,35.63,25.26,2,32
192630,91,35.63,25.26,3,40
192650,90,35.63,25.26,3,33
192730,92,35.64,25.26,3,40
192850,91,35.64,25.27,3,30
193050,94,35.64,25.27,5,48
193270,92,35.65,25.27,8,37
193350,87,35.65,25.27,4,35
193380,89,35.65,25.27,3,43
193580,88,35.65,25.27,11,32
193620,87,35.65,25.27,9,36
193710,91,35.66,25.28,9,44
193740,90,35.66,25.28,8,39
193760,90,35.66,25.28,8,39
193790,90,35.66,25.28,8,43
193900,92,35.67,25.28,4,42
193990,89,35.67,25.28,13,54
194010,90,35.67,25.28,13,44
194030,90,35.67,25.28,13,41
194110,92,35.67,25.28,14,44
194400,94,35.68,25.29,9,47
194440,93,35.68,25.29,9,48
194460,93,35.68,25.29,6,50
194500,95,35.68,25.29,6,47
194530,95,35.68,25.29,5,55
194550,96,35.68,25.29,5,52
194560,95,35.68,25.29,5,52
194590,94,35.69,25.29,10,54
194690,95,35.69,25.29,8,59
194770,94,35.69,25.29,11,58
194820,93,35.69,25.29,17,53
194960,94,35.7,25.29,13,55
195040,93,35.7,25.3,8,57
195130,93,35.7,25.3,15,59
195210,93,35.7,25.3,12,53
195300,88,35.7,25.3,29,42
195310,88,35.7,25.3,29,44
195470,87,35.71,25.3,12,39
195760,95,35.71,25.3,21,54
195900,92,35.72,25.31,8,55
195920,89,35.72,25.31,8,54
195950,91,35.72,25.31,8,76
196030,93,35.72,25.31,13,78
196150,94,35.73,25.31,12,78
196220,93,35.73,25.31,9,76
196240,94,35.73,25.31,9,76
196270,94,35.74,25.31,8,78
196290,94,35.74,25.31,8,77
196670,91,35.75,25.32,8,58
196820,95,35.76,25.32,4,59
196870,93,35.76,25.32,10,59
196890,93,35.76,25.32,10,51
196930,93,35.76,25.32,15,63
196970,93,35.76,25.32,15,66
196980,94,35.76,25.32,16,64
197110,93,35.77,25.33,12,55
197160,94,35.77,25.33,13,53
197280,90,35.77,25.33,14,50
197310,91,35.77,25.33,14,56
197400,88,35.77,25.33,8,46
197420,88,35.77,25.33,8,43
197470,89,35.78,25.33,7,47
197640,93,35.78,25.33,6,58
197670,92,35.78,25.33,6,63
197930,90,35.79,25.34,10,55
197970,89,35.79,25.34,13,56
198040,89,35.79,25.34,9,51
198150,88,35.79,25.34,8,44
198200,88,35.8,25.34,9,46
198320,89,35.8,25.34,8,48
198390,92,35.8,25.34,6,48
198490,91,35.8,25.34,9,47
198510,91,35.8,25.34,9,48
198580,92,35.81,25.35,11,45
198700,94,35.81,25.35,10,48
198810,92,35.81,25.35,7,45
198820,91,35.81,25.35,7,42
199100,88,35.82,25.35,10,55
199200,88,35.82,25.36,11,52
199240,87,35.82,25.36,11,46
199260,86,35.82,25.36,5,48
199280,88,35.82,25.36,5,45
199290,88,35.82,25.36,5,44
199320,87,35.82,25.36,12,39
199790,90,35.84,25.37,5,44
199890,92,35.84,25.37,6,57
199930,93,35.84,25.37,6,56
200060,85,35.84,25.37,11,54
200130,85,35.85,25.37,17,56
200150,86,35.85,25.38,17,60
200240,88,35.85,25.38,8,52
200500,79,35.86,25.38,7,35
200660,82,35.86,25.38,8,38
200690,83,35.86,25.38,8,41
200720,84,35.86,25.38,8,32
200830,87,35.86,25.38,25,35
200840,87,35.86,25.38,25,34
200880,86,35.86,25.39,28,30
200950,84,35.86,25.39,5,31
201340,87,35.87,25.39,6,33
201370,88,35.87,25.39,4,34
201540,88,35.88,25.39,9,36
201580,87,35.88,25.4,9,36
201750,90,35.88,25.4,5,58
201770,90,35.88,25.4,5,59
201940,90,35.89,25.4,7,48
202050,86,35.89,25.4,11,47
202100,88,35.89,25.4,9,63
202130,87,35.89,25.4,9,59
202160,87,35.89,25.4,13,35
202300,86,35.9,25.41,6,34
202520,86,35.9,25.41,4,30
202710,89,35.9,25.41,5,43
202820,91,35.91,25.41,8,57
203220,87,35.92,25.42,10,45
203230,87,35.92,25.42,10,49
203260,87,35.92,25.42,10,50
203320,85,35.92,25.42,6,60
203480,84,35.92,25.42,4,38
203550,85,35.92,25.42,7,43
203580,84,35.92,25.42,3,39
203660,83,35.92,25.42,7,48
203790,82,35.93,25.42,12,53
203800,82,35.93,25.42,12,55
203920,82,35.93,25.43,7,43
203940,83,35.93,25.43,11,46
203990,82,35.93,25.43,11,43
204060,85,35.93,25.43,5,47
204210,85,35.94,25.43,4,41
204360,83,35.94,25.43,8,39
204390,82,35.94,25.43,8,33
204420,82,35.94,25.43,5,29
204460,83,35.94,25.43,5,37
204480,83,35.94,25.43,12,44
204520,82,35.94,25.43,12,45
204560,83,35.94,25.44,11,43
204600,79,35.94,25.44,11,31
204630,79,35.94,25.44,11,46
204670,78,35.94,25.44,13,33
204780,80,35.95,25.44,7,45
204840,82,35.95,25.44,5,38
204960,84,35.95,25.44,10,44
205010,80,35.95,25.44,10,41
205080,80,35.95,25.44,5,36
205270,84,35.95,25.44,7,58
205290,84,35.95,25.44,7,55
205320,85,35.96,25.45,11,56
205580,84,35.97,25.45,5,50
206000,80,35.98,25.46,5,48
206030,80,35.98,25.46,5,53
206050,80,35.98,25.46,8,54
206130,83,35.98,25.46,3,62
206270,88,35.98,25.46,6,52
206390,88,35.99,25.46,7,48
206410,88,35.99,25.46,8,52
206600,78,35.99,25.47,7,43
206650,79,35.99,25.47,12,38
206690,78,35.99,25.47,12,35
206810,82,36,25.47,5,47
206870,81,36,25.47,7,54
206920,84,36,25.47,7,53
206930,83,36,25.47,7,42
207000,84,36,25.47,9,43
207020,85,36,25.47,9,47
207030,85,36,25.47,9,47
207430,78,36,25.48,6,34
207470,78,36.01,25.48,6,35
207500,78,36.01,25.48,6,45
207520,77,36.01,25.48,6,40
207980,77,36.01,25.48,5,24
208000,77,36.01,25.48,5,24
208120,78,36.02,25.48,4,30
208130,78,36.02,25.48,4,28
208260,80,36.02,25.48,3,42
208320,78,36.02,25.48,2,45
208410,78,36.02,25.48,4,35
208450,77,36.02,25.49,2,35
208510,79,36.02,25.49,3,36
208550,81,36.02,25.49,3,43
208670,82,36.02,25.49,4,41
208810,87,36.02,25.49,4,52
208870,88,36.03,25.49,4,51
208940,86,36.03,25.49,5,45
209000,85,36.03,25.49,7,51
209020,85,36.03,25.49,7,50
209140,85,36.03,25.49,5,60
209190,83,36.03,25.49,10,60
209370,82,36.03,25.5,16,34
209420,82,36.03,25.5,14,31
209510,83,36.04,25.5,10,46
209520,83,36.04,25.5,8,45
209620,83,36.04,25.5,5,35
209660,83,36.04,25.5,9,31
209720,83,36.04,25.5,3,42
209830,84,36.04,25.5,4,36
209890,85,36.04,25.5,5,41
209940,83,36.04,25.5,5,37
210030,85,36.04,25.5,5,48
210050,84,36.04,25.5,5,42
210130,85,36.05,25.5,14,43
210250,87,36.05,25.51,11,52
210370,90,36.05,25.51,11,65
210420,91,36.05,25.51,9,58
210500,87,36.06,25.51,22,44
210580,87,36.06,25.51,9,41
210620,85,36.06,25.51,12,46
210700,86,36.06,25.51,10,54
210790,89,36.06,25.51,6,48
210870,89,36.06,25.52,6,56
210980,87,36.07,25.52,4,52
211010,89,36.07,25.52,4,54
211250,86,36.07,25.52,10,54
211270,86,36.07,25.52,8,54
211280,86,36.07,25.52,8,53
211290,86,36.07,25.52,8,50
211300,85,36.07,25.52,8,50
211490,85,36.07,25.53,6,38
211600,85,36.08,25.53,4,32
211670,85,36.08,25.53,2,34
211700,85,36.08,25.53,2,33
212050,86,36.08,25.53,6,41
212150,86,36.09,25.53,9,39
212660,91,36.1,25.54,14,51
212840,90,36.1,25.54,12,55
213050,88,36.1,25.55,5,49
213180,84,36.11,25.55,4,38
213340,86,36.11,25.55,7,39
213400,85,36.11,25.55,5,40
213620,85,36.11,25.55,5,44
213690,86,36.12,25.55,5,39
213800,86,36.12,25.55,6,37
213810,86,36.12,25.56,6,48
213860,86,36.12,25.56,6,36
213980,86,36.12,25.56,4,29
213990,86,36.12,25.56,4,29
214050,86,36.12,25.56,2,33
214180,85,36.12,25.56,6,40
214570,87,36.13,25.56,6,38
214580,87,36.13,25.56,6,38
214930,90,36.14,25.57,3,45
214980,88,36.14,25.57,4,32
215020,89,36.14,25.57,4,32
215040,88,36.14,25.57,2,33
215070,86,36.14,25.57,2,30
215110,87,36.14,25.57,3,40
215310,86,36.14,25.57,4,37
215350,87,36.14,25.57,4,37
215640,87,36.15,25.57,6,36
215840,88,36.15,25.58,7,40
215980,91,36.15,25.58,8,43
216000,91,36.15,25.58,11,45
216100,89,36.15,25.58,9,37
216190,89,36.15,25.58,10,41
216470,89,36.16,25.58,12,34
216510,88,36.16,25.58,11,30
216830,89,36.16,25.59,2,39
216840,89,36.16,25.59,4,43
216930,89,36.16,25.59,3,38
216960,90,36.16,25.59,5,50
217000,89,36.16,25.59,5,46
217140,91,36.17,25.59,6,48
217200,89,36.17,25.59,5,44
217440,92,36.17,25.59,5,44
217530,95,36.17,25.6,4,47
217570,91,36.17,25.6,4,44
217640,89,36.17,25.6,9,39
217660,90,36.17,25.6,9,47
217690,89,36.17,25.6,9,42
217760,90,36.18,25.6,5,44
217830,90,36.18,25.6,6,40
217890,89,36.18,25.6,6,49
218020,87,36.18,25.6,10,32
218040,87,36.18,25.6,12,33
218160,88,36.18,25.6,5,37
218190,87,36.18,25.6,5,28
218320,88,36.18,25.6,4,35
218370,89,36.19,25.61,6,37
218460,89,36.19,25.61,3,38
218560,90,36.19,25.61,6,38
218600,89,36.19,25.61,4,34
218710,90,36.19,25.61,7,39
218810,89,36.19,25.61,6,54
218820,90,36.19,25.61,4,56
218850,91,36.19,25.61,4,57
219110,90,36.2,25.61,4,34
219170,90,36.2,25.61,2,36
219190,91,36.2,25.62,3,36
219230,91,36.2,25.62,3,35
